Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	14	1.5909090909090908	0.05279739963606917	ENSG00000101052, ENSG00000024422, ENSG00000104941, ENSG00000173210, ENSG00000099204, ENSG00000105948, ENSG00000198920, ENSG00000119547, ENSG00000086300, ENSG00000204104, ENSG00000204852, ENSG00000167705, ENSG00000032742, ENSG00000186889	681	223	19333	1.782277447436176	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	7	0.7954545454545454	0.053723735140104034	ENSG00000213366, ENSG00000129235, ENSG00000130203, ENSG00000167693, ENSG00000095303, ENSG00000126432, ENSG00000233276	681	77	19333	2.580830329729008	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060563~neuroepithelial cell differentiation	3	0.3409090909090909	0.055056100940877574	ENSG00000135638, ENSG00000148704, ENSG00000124766	681	11	19333	7.742490989187026	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098976~excitatory chemical synaptic transmission	3	0.3409090909090909	0.055056100940877574	ENSG00000084112, ENSG00000165186, ENSG00000100362	681	11	19333	7.742490989187026	1.0	1.0	1.0
INTERPRO	IPR001781:Zinc finger, LIM-type	7	0.7954545454545454	0.05534624775953905	ENSG00000140682, ENSG00000106852, ENSG00000173210, ENSG00000099204, ENSG00000147394, ENSG00000110031, ENSG00000163995	699	75	19176	2.5604577968526465	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	12	1.3636363636363635	0.055433858728893275	ENSG00000141298, ENSG00000077549, ENSG00000150594, ENSG00000197461, ENSG00000084112, ENSG00000173210, ENSG00000158352, ENSG00000185532, ENSG00000196588, ENSG00000132970, ENSG00000163995, ENSG00000140992	681	181	19333	1.8821525056587243	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045022~early endosome to late endosome transport	4	0.45454545454545453	0.056121764187003785	ENSG00000166971, ENSG00000167716, ENSG00000167705, ENSG00000089177	681	25	19333	4.542261380323054	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	11	1.25	0.0565287661282774	ENSG00000150594, ENSG00000197461, ENSG00000196262, ENSG00000175344, ENSG00000110651, ENSG00000139946, ENSG00000169083, ENSG00000120907, ENSG00000132256, ENSG00000140575, ENSG00000138798	681	160	19333	1.9517529368575626	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0005078~MAP-kinase scaffold activity	3	0.3409090909090909	0.05819312578571642	ENSG00000138834, ENSG00000170776, ENSG00000140575	687	11	18908	7.506153235410877	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	11	1.25	0.05847259906214596	ENSG00000239920, ENSG00000196262, ENSG00000120885, ENSG00000121236, ENSG00000172175, ENSG00000027075, ENSG00000100784, ENSG00000168329, ENSG00000167207, ENSG00000169083, ENSG00000132256	681	161	19333	1.939630247808758	1.0	1.0	1.0
SMART	SM00755:Grip	3	0.3409090909090909	0.05910472865113402	ENSG00000183054, ENSG00000169629, ENSG00000015568	381	11	10379	7.4294917680744454	0.9999999026265034	1.0	1.0
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	28	3.1818181818181817	0.05920304180191607	ENSG00000165916, ENSG00000175344, ENSG00000105877, ENSG00000130758, ENSG00000174996, ENSG00000002330, ENSG00000075290, ENSG00000161281, ENSG00000212907, ENSG00000166136, ENSG00000277791, ENSG00000110717, ENSG00000070018, ENSG00000233276, ENSG00000184702, ENSG00000126214, ENSG00000101162, ENSG00000050748, ENSG00000196296, ENSG00000149782, ENSG00000171791, ENSG00000124181, ENSG00000197442, ENSG00000224470, ENSG00000213619, ENSG00000100219, ENSG00000255339, ENSG00000183785, ENSG00000104671	341	476	8205	1.4153872692772125	0.9999999848192983	1.0	1.0
INTERPRO	IPR011993:Pleckstrin homology-like domain	24	2.727272727272727	0.059325860026235785	ENSG00000108669, ENSG00000151693, ENSG00000103942, ENSG00000124181, ENSG00000171680, ENSG00000074201, ENSG00000198844, ENSG00000197415, ENSG00000119487, ENSG00000170776, ENSG00000196526, ENSG00000172159, ENSG00000197959, ENSG00000205726, ENSG00000107282, ENSG00000183054, ENSG00000172915, ENSG00000153071, ENSG00000115290, ENSG00000169629, ENSG00000015568, ENSG00000105221, ENSG00000033327, ENSG00000140992	699	446	19176	1.4762408822340691	1.0	1.0	1.0
INTERPRO	IPR000961:AGC-kinase, C-terminal	6	0.6818181818181818	0.059439881606118676	ENSG00000027075, ENSG00000185532, ENSG00000101049, ENSG00000072062, ENSG00000100784, ENSG00000105221	699	58	19176	2.8379458339499775	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0019904~protein domain specific binding	16	1.8181818181818181	0.06003951728882187	ENSG00000126461, ENSG00000024422, ENSG00000072864, ENSG00000103942, ENSG00000197442, ENSG00000173153, ENSG00000044459, ENSG00000072062, ENSG00000198900, ENSG00000005249, ENSG00000277363, ENSG00000121774, ENSG00000160973, ENSG00000182149, ENSG00000126456, ENSG00000140575	687	265	18908	1.6617395841915905	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0034237~protein kinase A regulatory subunit binding	4	0.45454545454545453	0.06050020926613944	ENSG00000053918, ENSG00000072062, ENSG00000187699, ENSG00000132970	687	25	18908	4.403609898107715	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0016604~nuclear body	19	2.159090909090909	0.06056297051789111	ENSG00000105982, ENSG00000133706, ENSG00000140836, ENSG00000196498, ENSG00000113356, ENSG00000131196, ENSG00000172530, ENSG00000080603, ENSG00000181090, ENSG00000213619, ENSG00000132740, ENSG00000166233, ENSG00000118007, ENSG00000164134, ENSG00000100479, ENSG00000147145, ENSG00000012048, ENSG00000149503, ENSG00000277258	732	340	20580	1.571118611378978	0.9999999999999999	1.0	0.9966329966329966
INTERPRO	IPR024858:Golgin subfamily A	4	0.45454545454545453	0.06098091723591152	ENSG00000261794, ENSG00000178115, ENSG00000188626, ENSG00000215186	699	25	19176	4.389356223175966	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005768~endosome	18	2.0454545454545454	0.061620173132127566	ENSG00000105982, ENSG00000102362, ENSG00000111237, ENSG00000176783, ENSG00000204120, ENSG00000166377, ENSG00000115760, ENSG00000143545, ENSG00000117298, ENSG00000086300, ENSG00000100711, ENSG00000054356, ENSG00000108774, ENSG00000143376, ENSG00000089177, ENSG00000104660, ENSG00000162434, ENSG00000074319	732	318	20580	1.591401175378905	1.0	1.0	0.9966329966329966
KEGG_PATHWAY	hsa04664:Fc epsilon RI signaling pathway	7	0.7954545454545454	0.061794690906896425	ENSG00000188089, ENSG00000050748, ENSG00000124181, ENSG00000213658, ENSG00000105221, ENSG00000033327, ENSG00000140992	341	68	8205	2.4769277212351213	0.9999999932721481	1.0	1.0
GOTERM_BP_DIRECT	GO:0002862~negative regulation of inflammatory response to antigenic stimulus	4	0.45454545454545453	0.061844188278411254	ENSG00000124181, ENSG00000176105, ENSG00000167207, ENSG00000233276	681	26	19333	4.367559019541398	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0019934~cGMP-mediated signaling	4	0.45454545454545453	0.061844188278411254	ENSG00000130203, ENSG00000185532, ENSG00000186642, ENSG00000164116	681	26	19333	4.367559019541398	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030512~negative regulation of transforming growth factor beta receptor signaling pathway	8	0.9090909090909091	0.06266815525114416	ENSG00000140682, ENSG00000168675, ENSG00000100219, ENSG00000119547, ENSG00000197415, ENSG00000140992, ENSG00000156535, ENSG00000174744	681	100	19333	2.271130690161527	1.0	1.0	1.0
INTERPRO	IPR011990:Tetratricopeptide-like helical	14	1.5909090909090908	0.06273791485858132	ENSG00000197860, ENSG00000165917, ENSG00000174996, ENSG00000174521, ENSG00000105948, ENSG00000004897, ENSG00000168026, ENSG00000164134, ENSG00000183054, ENSG00000256500, ENSG00000169629, ENSG00000015568, ENSG00000032742, ENSG00000126214	699	222	19176	1.7300390519274638	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	3	0.3409090909090909	0.06456438765974082	ENSG00000126215, ENSG00000149503, ENSG00000178999	681	12	19333	7.097283406754772	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007179~transforming growth factor beta receptor signaling pathway	8	0.9090909090909091	0.06539873814954081	ENSG00000119547, ENSG00000082781, ENSG00000128791, ENSG00000175387, ENSG00000137507, ENSG00000066336, ENSG00000110031, ENSG00000160973	681	101	19333	2.2486442476846804	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0034709~methylosome	3	0.3409090909090909	0.06569688958694869	ENSG00000074201, ENSG00000167088, ENSG00000126457	732	12	20580	7.028688524590164	1.0	1.0	0.9966329966329966
INTERPRO	IPR012677:Nucleotide-binding, alpha-beta plait	16	1.8181818181818181	0.06613441890414179	ENSG00000214026, ENSG00000125351, ENSG00000149187, ENSG00000104679, ENSG00000113742, ENSG00000153944, ENSG00000119446, ENSG00000166783, ENSG00000115053, ENSG00000011304, ENSG00000119707, ENSG00000090621, ENSG00000100354, ENSG00000091009, ENSG00000166831, ENSG00000275740	699	268	19176	1.6378194862596889	1.0	1.0	1.0
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	9	1.0227272727272727	0.06630255974101597	ENSG00000050748, ENSG00000172175, ENSG00000006062, ENSG00000124181, ENSG00000149269, ENSG00000213658, ENSG00000131196, ENSG00000105221, ENSG00000140992	341	104	8205	2.0822524249943606	0.9999999983751263	1.0	1.0
GOTERM_BP_DIRECT	GO:0045860~positive regulation of protein kinase activity	6	0.6818181818181818	0.06663977170202633	ENSG00000084764, ENSG00000197442, ENSG00000106617, ENSG00000213658, ENSG00000140575, ENSG00000108960	681	62	19333	2.74733551229217	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0046790~virion binding	3	0.3409090909090909	0.06819460476410648	ENSG00000196262, ENSG00000090659, ENSG00000074319	687	12	18908	6.880640465793304	1.0	1.0	1.0
INTERPRO	IPR000156:Ran binding domain	3	0.3409090909090909	0.06858867053512979	ENSG00000183054, ENSG00000169629, ENSG00000015568	699	12	19176	6.858369098712446	1.0	1.0	1.0
INTERPRO	IPR000237:GRIP	3	0.3409090909090909	0.06858867053512979	ENSG00000183054, ENSG00000169629, ENSG00000015568	699	12	19176	6.858369098712446	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0021987~cerebral cortex development	7	0.7954545454545454	0.06875191255385908	ENSG00000285077, ENSG00000072864, ENSG00000134294, ENSG00000149187, ENSG00000004487, ENSG00000002330, ENSG00000070018	681	82	19333	2.4234626266967516	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	14	1.5909090909090908	0.06896788763741113	ENSG00000103187, ENSG00000101470, ENSG00000077549, ENSG00000173210, ENSG00000099204, ENSG00000147394, ENSG00000138434, ENSG00000133392, ENSG00000158352, ENSG00000140416, ENSG00000162614, ENSG00000163995, ENSG00000184922, ENSG00000140575	687	226	18908	1.7049374605505532	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2001107~negative regulation of Rho guanyl-nucleotide exchange factor activity	2	0.22727272727272727	0.06911065452451588	ENSG00000111913, ENSG00000039523	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0075506~entry of viral genome into host nucleus through nuclear pore complex via importin	2	0.22727272727272727	0.06911065452451588	ENSG00000025800, ENSG00000182481	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0035709~memory T cell activation	2	0.22727272727272727	0.06911065452451588	ENSG00000117586, ENSG00000110719	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904139~regulation of microglial cell migration	2	0.22727272727272727	0.06911065452451588	ENSG00000169313, ENSG00000168329	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034402~recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex	2	0.22727272727272727	0.06911065452451588	ENSG00000134371, ENSG00000144231	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1902998~positive regulation of neurofibrillary tangle assembly	2	0.22727272727272727	0.06911065452451588	ENSG00000130203, ENSG00000120885	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:2000791~negative regulation of mesenchymal cell proliferation involved in lung development	2	0.22727272727272727	0.06911065452451588	ENSG00000147862, ENSG00000106443	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0099642~retrograde axonal protein transport	2	0.22727272727272727	0.06911065452451588	ENSG00000166963, ENSG00000150672	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0043090~amino acid import	2	0.22727272727272727	0.06911065452451588	ENSG00000111371, ENSG00000134294	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098977~inhibitory chemical synaptic transmission	2	0.22727272727272727	0.06911065452451588	ENSG00000165186, ENSG00000100362	681	2	19333	28.38913362701909	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001923~B-1 B cell differentiation	2	0.22727272727272727	0.06911065452451588	ENSG00000177455, ENSG00000172175	681	2	19333	28.38913362701909	1.0	1.0	1.0
SMART	SM00160:RanBD	3	0.3409090909090909	0.06925137652033705	ENSG00000183054, ENSG00000169629, ENSG00000015568	381	12	10379	6.810367454068241	0.9999999944971625	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0145~Chemotaxis	8	0.9090909090909091	0.06933620589059364	ENSG00000111913, ENSG00000089505, ENSG00000217555, ENSG00000163737, ENSG00000140932, ENSG00000163735, ENSG00000163736, ENSG00000166091	402	101	11229	2.212501847199645	0.999656439772467	0.8810624475072776	0.8810624475072776
GOTERM_CC_DIRECT	GO:0097138~BAD-BCL-2 complex	2	0.22727272727272727	0.06977984435539648	ENSG00000171791, ENSG00000002330	732	2	20580	28.114754098360656	1.0	1.0	0.9966329966329966
INTERPRO	IPR011011:Zinc finger, FYVE/PHD-type	10	1.1363636363636365	0.0700991510174303	ENSG00000102362, ENSG00000072121, ENSG00000176783, ENSG00000123636, ENSG00000100711, ENSG00000111642, ENSG00000275023, ENSG00000285238, ENSG00000171634, ENSG00000106443	699	140	19176	1.959534028203556	1.0	1.0	1.0
INTERPRO	IPR008271:Serine/threonine-protein kinase, active site	18	2.0454545454545454	0.07109262793658638	ENSG00000152495, ENSG00000050748, ENSG00000154310, ENSG00000197442, ENSG00000130758, ENSG00000072062, ENSG00000065534, ENSG00000178999, ENSG00000008128, ENSG00000169679, ENSG00000027075, ENSG00000006062, ENSG00000185532, ENSG00000101049, ENSG00000149269, ENSG00000100784, ENSG00000105221, ENSG00000140992	699	316	19176	1.5626663769218234	1.0	1.0	1.0
INTERPRO	IPR006818:Histone chaperone, ASF1-like	2	0.22727272727272727	0.07147622598147856	ENSG00000111875, ENSG00000105011	699	2	19176	27.433476394849787	1.0	1.0	1.0
INTERPRO	IPR006018:Caldesmon/lymphocyte specific protein	2	0.22727272727272727	0.07147622598147856	ENSG00000130592, ENSG00000122786	699	2	19176	27.433476394849787	1.0	1.0	1.0
INTERPRO	IPR016551:NADH:ubiquinone oxidoreductase, beta subcomplex, subunit 8	2	0.22727272727272727	0.07147622598147856	ENSG00000166136, ENSG00000255339	699	2	19176	27.433476394849787	1.0	1.0	1.0
INTERPRO	IPR017305:Leupaxin	2	0.22727272727272727	0.07147622598147856	ENSG00000140682, ENSG00000110031	699	2	19176	27.433476394849787	1.0	1.0	1.0
INTERPRO	IPR008883:Ubiquitin E2 variant, N-terminal	2	0.22727272727272727	0.07147622598147856	ENSG00000151116, ENSG00000074319	699	2	19176	27.433476394849787	1.0	1.0	1.0
INTERPRO	IPR027222:Platelet factor 4	2	0.22727272727272727	0.07147622598147856	ENSG00000163737, ENSG00000109272	699	2	19176	27.433476394849787	1.0	1.0	1.0
KEGG_PATHWAY	hsa04540:Gap junction	8	0.9090909090909091	0.07186047023254316	ENSG00000101162, ENSG00000197461, ENSG00000149782, ENSG00000185532, ENSG00000072062, ENSG00000183785, ENSG00000164116, ENSG00000138798	341	88	8205	2.1874166888829647	0.9999999997208006	1.0	1.0
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	7	0.7954545454545454	0.07202172533637438	ENSG00000144677, ENSG00000154188, ENSG00000130368, ENSG00000196262, ENSG00000204104, ENSG00000070018, ENSG00000156535	681	83	19333	2.3942642817967905	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	13	1.4772727272727273	0.07278102017555116	ENSG00000154188, ENSG00000154310, ENSG00000196262, ENSG00000170271, ENSG00000175344, ENSG00000139946, ENSG00000178999, ENSG00000166971, ENSG00000100219, ENSG00000153071, ENSG00000149269, ENSG00000149503, ENSG00000105221	681	212	19333	1.7408430997700384	1.0	1.0	1.0
KEGG_PATHWAY	hsa05017:Spinocerebellar ataxia	11	1.25	0.07282642845589787	ENSG00000100219, ENSG00000050748, ENSG00000165916, ENSG00000196296, ENSG00000149782, ENSG00000197442, ENSG00000277791, ENSG00000182521, ENSG00000166546, ENSG00000224470, ENSG00000105221	341	143	8205	1.8508910444394318	0.9999999997946437	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0221~Differentiation	36	4.090909090909091	0.07356925988977966	ENSG00000111913, ENSG00000128596, ENSG00000154188, ENSG00000072864, ENSG00000163935, ENSG00000137941, ENSG00000174576, ENSG00000067715, ENSG00000152785, ENSG00000133169, ENSG00000118156, ENSG00000140682, ENSG00000164134, ENSG00000172889, ENSG00000027075, ENSG00000120616, ENSG00000230667, ENSG00000153071, ENSG00000105011, ENSG00000106852, ENSG00000153187, ENSG00000137413, ENSG00000174306, ENSG00000177910, ENSG00000159625, ENSG00000166783, ENSG00000163792, ENSG00000145920, ENSG00000100219, ENSG00000168026, ENSG00000184650, ENSG00000167693, ENSG00000147202, ENSG00000219435, ENSG00000148498, ENSG00000162367	402	762	11229	1.3196615348454577	0.9997928722763781	0.8810624475072776	0.8810624475072776
INTERPRO	IPR023780:Chromo domain	4	0.45454545454545453	0.0735723092291454	ENSG00000173575, ENSG00000111642, ENSG00000124177, ENSG00000285238	699	27	19176	4.064218725162932	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0002227~innate immune response in mucosa	4	0.45454545454545453	0.07406002248637808	ENSG00000197903, ENSG00000240247, ENSG00000124635, ENSG00000167207	681	28	19333	4.055590518145584	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051179~localization	4	0.45454545454545453	0.07406002248637808	ENSG00000167941, ENSG00000118007, ENSG00000149269, ENSG00000012048	681	28	19333	4.055590518145584	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000381~regulation of alternative mRNA splicing, via spliceosome	6	0.6818181818181818	0.07426410552533613	ENSG00000153187, ENSG00000011304, ENSG00000149187, ENSG00000083896, ENSG00000119707, ENSG00000121774	681	64	19333	2.66148127753304	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0071872~cellular response to epinephrine stimulus	3	0.3409090909090909	0.07457307285102133	ENSG00000053918, ENSG00000147465, ENSG00000072062	681	13	19333	6.551338529312098	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0009048~dosage compensation by inactivation of X chromosome	3	0.3409090909090909	0.07457307285102133	ENSG00000153187, ENSG00000083896, ENSG00000012048	681	13	19333	6.551338529312098	1.0	1.0	1.0
UP_KW_DISEASE	KW-0987~Osteopetrosis	3	0.3409090909090909	0.0746401286546856	ENSG00000104267, ENSG00000086300, ENSG00000110719	188	11	4472	6.487427466150869	0.9972482414365244	1.0	1.0
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	51	5.795454545454545	0.07482249813986674	ENSG00000095303, ENSG00000174851, ENSG00000067715, ENSG00000119487, ENSG00000152465, ENSG00000080603, ENSG00000188385, ENSG00000123106, ENSG00000103657, ENSG00000186642, ENSG00000039523, ENSG00000167207, ENSG00000130203, ENSG00000215717, ENSG00000213658, ENSG00000117400, ENSG00000162482, ENSG00000186153, ENSG00000197959, ENSG00000119777, ENSG00000120885, ENSG00000204740, ENSG00000107282, ENSG00000111817, ENSG00000161911, ENSG00000165915, ENSG00000198488, ENSG00000165917, ENSG00000141429, ENSG00000260238, ENSG00000206077, ENSG00000119820, ENSG00000167941, ENSG00000174903, ENSG00000164597, ENSG00000053371, ENSG00000100568, ENSG00000185532, ENSG00000070018, ENSG00000108960, ENSG00000174684, ENSG00000135916, ENSG00000197586, ENSG00000204120, ENSG00000176105, ENSG00000139832, ENSG00000166783, ENSG00000135074, ENSG00000166747, ENSG00000054356, ENSG00000164125	732	1143	20580	1.2544640936276408	1.0	1.0	0.9966329966329966
KEGG_PATHWAY	hsa04922:Glucagon signaling pathway	9	1.0227272727272727	0.07560381367104457	ENSG00000067177, ENSG00000166796, ENSG00000169169, ENSG00000149782, ENSG00000110090, ENSG00000126457, ENSG00000106617, ENSG00000072062, ENSG00000105221	341	107	8205	2.023871515882369	0.9999999999152475	1.0	1.0
GOTERM_CC_DIRECT	GO:0000793~condensed chromosome	4	0.45454545454545453	0.07580039656314581	ENSG00000010292, ENSG00000102974, ENSG00000185513, ENSG00000149503	732	28	20580	4.0163934426229515	1.0	1.0	0.9966329966329966
UP_KW_BIOLOGICAL_PROCESS	KW-0159~Chromosome partition	5	0.5681818181818182	0.07584856399394305	ENSG00000169679, ENSG00000118007, ENSG00000105568, ENSG00000102974, ENSG00000149503	402	45	11229	3.103648424543947	0.9998424244477113	0.8810624475072776	0.8810624475072776
GOTERM_CC_DIRECT	GO:0005856~cytoskeleton	27	3.0681818181818183	0.07637487973313636	ENSG00000111913, ENSG00000181322, ENSG00000174791, ENSG00000074201, ENSG00000132970, ENSG00000179902, ENSG00000172159, ENSG00000140682, ENSG00000141298, ENSG00000084112, ENSG00000204852, ENSG00000167207, ENSG00000143376, ENSG00000184702, ENSG00000162434, ENSG00000131016, ENSG00000077549, ENSG00000154310, ENSG00000148175, ENSG00000136026, ENSG00000116679, ENSG00000159625, ENSG00000120885, ENSG00000140416, ENSG00000188677, ENSG00000148498, ENSG00000122786	732	543	20580	1.397971198261027	1.0	1.0	0.9966329966329966
GOTERM_CC_DIRECT	GO:0031901~early endosome membrane	12	1.3636363636363635	0.07698707493304432	ENSG00000105223, ENSG00000188089, ENSG00000168675, ENSG00000176783, ENSG00000100568, ENSG00000101974, ENSG00000167716, ENSG00000108774, ENSG00000143376, ENSG00000070018, ENSG00000089177, ENSG00000074319	732	190	20580	1.7756686798964627	1.0	1.0	0.9966329966329966
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	12	1.3636363636363635	0.07722914973714037	ENSG00000239920, ENSG00000121236, ENSG00000172175, ENSG00000006062, ENSG00000171680, ENSG00000111640, ENSG00000139946, ENSG00000167207, ENSG00000132466, ENSG00000126456, ENSG00000170776, ENSG00000132256	681	192	19333	1.774320851688693	1.0	1.0	1.0
PIR_SUPERFAMILY	PIRSF009288:NADH dehydrogenase [ubiquinone] (complex I), beta subcomplex, subunit 8	2	0.22727272727272727	0.07733934611049037	ENSG00000166136, ENSG00000255339	71	2	1775	25.0	0.994209873450186	1.0	1.0
PIR_SUPERFAMILY	PIRSF037881:leupaxin 	2	0.22727272727272727	0.07733934611049037	ENSG00000140682, ENSG00000110031	71	2	1775	25.0	0.994209873450186	1.0	1.0
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	7	0.7954545454545454	0.07882440768512072	ENSG00000101052, ENSG00000165186, ENSG00000130758, ENSG00000105948, ENSG00000140323, ENSG00000123473, ENSG00000186889	681	85	19333	2.337928651636866	1.0	1.0	1.0
KEGG_PATHWAY	hsa05208:Chemical carcinogenesis - reactive oxygen species	15	1.7045454545454544	0.0793740941775305	ENSG00000213366, ENSG00000050748, ENSG00000197442, ENSG00000002330, ENSG00000134201, ENSG00000213619, ENSG00000138798, ENSG00000161281, ENSG00000212907, ENSG00000166136, ENSG00000134184, ENSG00000006062, ENSG00000255339, ENSG00000110717, ENSG00000105221, ENSG00000140992	341	223	8205	1.6184921689044356	0.9999999999746171	1.0	1.0
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	22	2.5	0.07975637141405222	ENSG00000131016, ENSG00000213741, ENSG00000196262, ENSG00000154330, ENSG00000147394, ENSG00000110651, ENSG00000176105, ENSG00000110031, ENSG00000244486, ENSG00000196526, ENSG00000010278, ENSG00000140682, ENSG00000082781, ENSG00000158352, ENSG00000100711, ENSG00000153071, ENSG00000149269, ENSG00000188677, ENSG00000162614, ENSG00000162434, ENSG00000140992, ENSG00000140575	732	425	20580	1.4553519768563163	1.0	1.0	0.9966329966329966
INTERPRO	IPR027370:RING-type zinc-finger, LisH dimerisation motif	5	0.5681818181818182	0.0802767731687306	ENSG00000105982, ENSG00000121236, ENSG00000012048, ENSG00000258588, ENSG00000132256	699	45	19176	3.048164043872198	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	4	0.45454545454545453	0.08053804283670987	ENSG00000105568, ENSG00000126215, ENSG00000163993, ENSG00000167711	681	29	19333	3.9157425692440118	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904754~positive regulation of vascular associated smooth muscle cell migration	4	0.45454545454545453	0.08053804283670987	ENSG00000100219, ENSG00000084112, ENSG00000149269, ENSG00000140575	681	29	19333	3.9157425692440118	1.0	1.0	1.0
SMART	SM00202:SR	4	0.45454545454545453	0.08124921131776086	ENSG00000177575, ENSG00000177675, ENSG00000205403, ENSG00000134013	381	28	10379	3.891638545181852	0.9999999998232346	1.0	1.0
GOTERM_MF_DIRECT	GO:0061629~RNA polymerase II sequence-specific DNA binding transcription factor binding	12	1.3636363636363635	0.08141098881064204	ENSG00000163792, ENSG00000149948, ENSG00000175387, ENSG00000066336, ENSG00000004487, ENSG00000165702, ENSG00000103479, ENSG00000131196, ENSG00000111642, ENSG00000133169, ENSG00000169083, ENSG00000162367	687	188	18908	1.75675926786212	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0000137~Golgi cis cisterna	4	0.45454545454545453	0.082410464141287	ENSG00000261794, ENSG00000178115, ENSG00000188626, ENSG00000215186	732	29	20580	3.877897117015263	1.0	1.0	0.9966329966329966
GOTERM_BP_DIRECT	GO:0006120~mitochondrial electron transport, NADH to ubiquinone	5	0.5681818181818182	0.08255803672361825	ENSG00000212907, ENSG00000166136, ENSG00000255339, ENSG00000110717, ENSG00000213619	681	47	19333	3.020120598619052	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045663~positive regulation of myoblast differentiation	5	0.5681818181818182	0.08255803672361825	ENSG00000111913, ENSG00000166135, ENSG00000197442, ENSG00000140836, ENSG00000124766	681	47	19333	3.020120598619052	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0004721~phosphoprotein phosphatase activity	5	0.5681818181818182	0.08473008272673463	ENSG00000144677, ENSG00000141298, ENSG00000137770, ENSG00000084112, ENSG00000110536	687	46	18908	2.99158281121448	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0032266~phosphatidylinositol-3-phosphate binding	5	0.5681818181818182	0.08473008272673463	ENSG00000188089, ENSG00000072121, ENSG00000148498, ENSG00000143376, ENSG00000089177	687	46	18908	2.99158281121448	1.0	1.0	1.0
